,productId,productNumber,status,productUpdateDate,owningOrganisationId,owningOrganisationNumber,owningOrganisationName,productName,productDescription,productCategoryId,productImage,boundary,addresses,score,productPixelURL,category,product_types,nextOccurrence
22,61e1b4999faa193e5da3f946,SY0000672,ACTIVE,Mon Sep 04 2023 09:05:15 GMT+0400 (+04),61e1b43324c5d679e1287050,OR0000482,Panorama Guesthouse & Apartments,Panorama Guesthouse & Apartments Beau Vallon Beach,"Right next to Beau Vallon Beach

Panorama Guesthouse & Apartments is best known for having a top beach front location, refreshing simplicity & local family hospitality. This is a Tourism Certified Accommodation on Mahe, Seychelles.

A world famous beach. 25 steps to the dreamy beautiful white sand Beau Vallon Beach, Panorama is nestled in a scenic setting. To the front, a direct beach view with Silhouette Island on the horizon. The backdrop, tropical rainforest covering granite outcrop of the world's oldest ocean islands. Stunning nature, sounds of waves, surreal sunsets and a variety of services within walking distance, make this a great choice to experience Beau Vallon Bay, as well as explore the main Island of Mahé. 

A greener stay! 7 Spacious, elegant self-catering beach holiday Apartments or cozy Beach view Rooms accommodating 20. Comforts that matter most, without compromising on sustainability.",ACCOMM,"https://assets.parrapi.com/images/703381fca558d6d1f2abff4e0ac46a67.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.608507149781829,55.43211017334552","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'Right next to Beau Vallon Beach', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Beau Vallon', 'city': 'Mare Anglaise', 'state': 'Beau Vallon', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=61e1b4999faa193e5da3f946&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ACCOMM,GUESTHOUSE,
23,649c2a8c3b3a4d2a42c4092d,SY0001670,ACTIVE,Wed Aug 23 2023 15:04:31 GMT+0400 (+04),649c2a0571381b5dfe2f8ef1,OR0001267,Pension Michel,Pension Michel,"If you're looking for a cozy and relaxing place to stay on La Digue island, you might want to check out Pension Michel Guest house. This charming guest house offers spacious rooms, delicious breakfasts, and friendly service, or take a short walk to the nearby beach. Pension Michel Guest house is the perfect choice for a memorable vacation on La Digue island.",ACCOMM,"https://assets.parrapi.com/images/91bc0c8ee58a42e24fe8599313c97ace.jpeg?rect=0,888,3072,2304&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'Anse Reunion', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=649c2a8c3b3a4d2a42c4092d&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ACCOMM,GUESTHOUSE,
24,64d22561876d220930b9a94f,SY0001845,ACTIVE,Wed Aug 09 2023 11:13:04 GMT+0400 (+04),64993c4771381b5dfe2f8d66,OR0001200,Belle Petra Boat Charter,Petra's Guest House,"If you're looking for an affordable place to stay on La Digue, you might want to check out Petra's Guest House. This property offers a small kitchen air conditioning, and free Wi-Fi. You can enjoy a delicious breakfast every morning . Petra's Guest House is not far from the jetty, the beach, and the shops. You can also rent bikes at the guest house and explore the island at your own pace. Petra's Guest House is the perfect choice for travelers who want to experience the authentic La Digue lifestyle.",ACCOMM,"https://assets.parrapi.com/images/6358de54a62420d2335c8f13270f7ee7.jpeg?rect=0,634,3072,2304&w=280&h=210&rot=360","-4.352380724913835,55.833152532577515","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'La Passe', 'city': 'La Passe', 'state': 'La Digue', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64d22561876d220930b9a94f&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ACCOMM,GUESTHOUSE,
25,6313967780df61738113d88e,SY0001195,ACTIVE,Thu Jun 29 2023 13:32:32 GMT+0400 (+04),631394cf31b7ad5744c022ac,OR0000970,Rising Sun Guesthouse ,Rising Sun Guesthouse,"Rising Sun is a charming family-owned guesthouse nestled on La Digue island. Conveniently located within walking distance from food outlets, supermarkets, restaurants, and other amenities, it offers a perfect blend of comfort and accessibility. Experience warm hospitality and a cozy atmosphere at Rising Sun, making it an ideal choice for your stay on La Digue.",ACCOMM,"https://assets.parrapi.com/images/23c9076ea4f191aa301ea09535e8e09b.jpeg?rect=0,0,4096,3072&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'Anse Reunion', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6313967780df61738113d88e&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ACCOMM,GUESTHOUSE,
26,6075c0d59b6bbe1257548413,SY0000203,ACTIVE,Fri Jun 16 2023 09:25:17 GMT+0400 (+04),6075a2aef086d52289b03a83,OR0000104,rowsvilla guest house,Row's Villa Self Catering Guest House,"Row's Villa is a small self catering guest house situated in the heart of the the Beau-Vallon Tourism hub.  It is located on the main road, within walking distance from the exotic Beau-Vallon Beach and other facilities such as shops, clinic, ATM, Pharmacy and many more.  It is famous for its high level of cleanliness, quietness and friendliness of the staff.

The spacious and open plan villa is ideal for family vacation.  It has 2 Airconditioned master bedrooms  with spacious beds, along with extra beds for children.  Guest can access wifi 24/7 and there are adequate parking on site.  The villa has a modern kitchen and a large dining area.",ACCOMM,"https://assets.parrapi.com/images/8ed38440c87bd0c7f097bc32b4ccf57e.jpeg?rect=248,0,4000,3000&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': 'none', 'address_line2': 'villa', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Belombre', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6075c0d59b6bbe1257548413&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ACCOMM,GUESTHOUSE,
27,64e70663d52bd241d7dd53e7,SY0001881,ACTIVE,Thu Aug 24 2023 13:50:56 GMT+0400 (+04),64e70618f08cd63e7b30dcba,OR0001465,Secret Villa,Secret Villa,"If you're looking for a place to stay and relax why not choose Secret Villa on La Digue island. This charming accommodation offers spacious and comfortable rooms, a continental breakfast,free wifi, a lovely garden,and friendly staff that will make you feel at home. You can enjoy the stunning views of the ocean and the mountains, or explore the island attractions such as the Anse Source d'Argent beach, the Veuve Nature Reserve, and the L'Union Estate. Whether you're traveling solo, as a couple, or with your family, Secret Villa guest house is a great choice for your vacation on La Digue island.You will surely love it.",ACCOMM,"https://assets.parrapi.com/images/5da825860b8c5b826e12ad142ccd4d4e.jpeg?rect=385,0,5393,4045&w=280&h=210&rot=360","-4.344346562232332,55.8382648229599","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'Guest House', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'Anse Reunion', 'city': 'La Passe', 'state': 'La Digue', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64e70663d52bd241d7dd53e7&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ACCOMM,GUESTHOUSE,
28,6390c28ac91bc76af35c415d,SY0001345,ACTIVE,Thu Dec 22 2022 09:43:39 GMT+0400 (+04),6390c1793ed365056c288116,OR0001063,Takamakasky,Takamakasky Villas,"Located in Takamaka on Mahe Island, 500 meters from Anse Intendance Beach, Takamakasky Villas provides Home away from Home atmosphere. Free private parking, a garden and a terrace. Among the facilities at this property are a tour desk and luggage storage space, along with free WiFi throughout the property. The guest house features fully occupied kitchenette, bathroom and bedroom.
Takamakasky Villas offers a continental, French or Creole breakfast.
The area is popular for its tranquility and is perfect for nature lovers.",ACCOMM,"https://assets.parrapi.com/images/50f0efb978a1c1dcacf2359b81b58851.jpeg?rect=0,0,4000,3000&w=280&h=210&rot=360","-4.7838421,55.50690729999999","[{'address_type': 'PHYSICAL', 'address_line': 'Intendance Road', 'address_line2': 'T4443', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Takamaka', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6390c28ac91bc76af35c415d&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ACCOMM,GUESTHOUSE,
29,6474593845ff387cb9abbec1,SY0001538,ACTIVE,Wed May 31 2023 08:45:32 GMT+0400 (+04),647457db71381b5dfe2f8c85,OR0001173,Tanette's Villa,Tanette's Villa,"Just  a few minutes rides in a taxi  from the jetty , Tannette's  Villa  is surrounded by lush  green vegitation .   It is a smal  family run business  which has been in operation for more than 10 years.    With our warm and welcoming staff  you will surely feel at home.    
We look forward to welcome you .",ACCOMM,"https://assets.parrapi.com/images/5cc9324a8eb678e83a0509f70c75d794.jpeg?rect=320,0,5120,3840&w=280&h=210&rot=360","-4.3478359,55.83289869999999","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'Apartment', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'La Passe', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6474593845ff387cb9abbec1&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ACCOMM,GUESTHOUSE,
30,649e7fc9ec024a2750ed731c,SY0001686,ACTIVE,Thu Jul 06 2023 08:48:03 GMT+0400 (+04),649e7f60f08cd63e7b30d859,OR0001283,Villa Antonia ,Villa Antonia,"Villa Antonia is a cozy and charming place to stay on La Digue Island. It has a beautiful garden, a spacious veranda.They provide bed and breakfast, dinner upon request and provide free wifi.You can relax on a nearby beach.Villa Antonia is the perfect choice for a relaxing and romantic getaway.",ACCOMM,"https://assets.parrapi.com/images/5d78291f801eaa6eef9294970776c553.jpeg?rect=0,0,4624,3468&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'Anse Reunion', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=649e7fc9ec024a2750ed731c&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ACCOMM,GUESTHOUSE,
31,64db5a52627e603f7e6c72ec,SY0001859,ACTIVE,Thu Aug 17 2023 09:10:13 GMT+0400 (+04),64db586571381b5dfe2f92b6,OR0001431,VILLA BANANIER GUEST-HOUSE,VILLA BANANIER GUEST-HOUSE,"Villa Bananier features a garden, shared lounge area, dining room, and kitchen. The guest house can also arrange excursions to the surrounding islands. All rooms are spacious and equipped with air conditioning and a fan. Each room comes with an en suite bathroom with a hairdryer and shower. The guest house also provides bicycle and car rentals. The boat excursions to neighboring islands feature a BBQ-style lunch.",ACCOMM,"https://assets.parrapi.com/images/5d1ebc8981100dbdabe1af432bfd70aa.jpeg?rect=0,0,4032,3024&w=280&h=210&rot=360","-4.314707144499645,55.74238121509552","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'Guest-house', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': 'Cap Samy', 'state': 'Baie Sainte Anne', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64db5a52627e603f7e6c72ec&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ACCOMM,GUESTHOUSE,
32,64a2cf251046a807e29d4249,SY0001734,ACTIVE,Thu Jul 06 2023 14:21:58 GMT+0400 (+04),64a2ce6218cbf41b911b4868,OR0001339,Villa Face Mer ,Villa Face Mer,"Villa Face Mer  is situated on Praslin Island at Anse Possession, the accommodation offers spacious and comfortable apartments that overlook the beautiful Anse Possession beach. You can enjoy the stunning views of the sea from your balcony, or cross the road and dip your toes in the sand. Villa Face Mer has everything you need for a memorable vacation on this paradise island.",ACCOMM,"https://assets.parrapi.com/images/62ff620f5d0138e70cc0527bde27b6c7.jpeg?rect=0,1751,3000,2250&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'Apartment', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': '', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64a2cf251046a807e29d4249&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ACCOMM,GUESTHOUSE,
33,64f041195667bb2fbf21a0cb,SY0001893,ACTIVE,Thu Sep 07 2023 09:08:49 GMT+0400 (+04),64f03fcb71381b5dfe2f93b4,OR0001478,Villa Familia,Villa Familia,"Villa Familia is a small family guesthouse located at La Passe, La Digue. It is within walking distance to the jetty and small town La Passe. The guesthouse offers air conditioning in the rooms and has received excellent reviews on TripAdvisor. The guesthouse also offers self catering and other services upon request, and offers meet and greet upon arrival.",ACCOMM,"https://assets.parrapi.com/images/da014a4d6ee6e09fa8a82fbef487fbc8.jpeg?rect=682,0,2491,1868&w=280&h=210&rot=360","-4.349369261190097,55.83254635334015","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'Guest House', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'La Passe', 'city': 'La Passe', 'state': 'La Digue', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64f041195667bb2fbf21a0cb&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ACCOMM,GUESTHOUSE,
34,649d27008bb5bb241f321391,SY0001675,ACTIVE,Fri Jun 30 2023 23:05:47 GMT+0400 (+04),649d2544f08cd63e7b30d802,OR0001272,Villa Hortensia-La Digue,Villa Hortensia-La Digue,"Indulge in the epitome of luxury and tranquility at Villa Hortensia in La Digue. This extraordinary villa offers an expansive and generously appointed house, designed to provide you with ample space to relax and unwind. Step onto the extensive veranda and behold breathtaking panoramic views that will leave you in awe. Immerse yourself in the serenity of the magnificent garden, where lush foliage and vibrant blooms create a picturesque oasis. Whether you choose to bask in the sun, enjoy a refreshing drink, or simply soak up the surrounding beauty, Villa Hortensia offers an unparalleled experience. Treat yourself to the ultimate escape in this haven of elegance, where every detail has been meticulously crafted to ensure your stay is nothing short of extraordinary.",ACCOMM,"https://assets.parrapi.com/images/be55a41cac7289300119765c6fd1dafa.jpeg?rect=0,0,4080,3060&w=280&h=210&rot=360","0,0","[{'address_type': 'PHYSICAL', 'address_line': 'La Passe', 'address_line2': 'Apartments', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'Anse Reunion', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=649d27008bb5bb241f321391&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ACCOMM,GUESTHOUSE,
35,64fafd514d33ff741ac9f2b9,SY0001899,ACTIVE,Wed Sep 20 2023 16:02:45 GMT+0400 (+04),64fafcebf08cd63e7b30dd43,OR0001480,zerof Guesthouse,Zerof Guesthouse,"Zerof Guest House is a family-friendly guest house located in Anse Reunion, La Digue Island . It offers air-conditioned rooms with refrigerators and internet access. A national park, the veuve reserve, is right across from the guest house. The compound has a shop, a restaurant and takeaway. Guests can use bicycles, and staff can arrange transfers if needed.",ACCOMM,"https://assets.parrapi.com/images/42e8ce4858629bb9937a3ed3b325a4ba.jpeg?rect=0,875,3000,2250&w=280&h=210&rot=360","-4.3569273169457166,55.832127928733826","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'Anse Reunion', 'city': 'La Digue', 'state': 'La Digue', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64fafd514d33ff741ac9f2b9&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ACCOMM,GUESTHOUSE,
